algorithm,problem_id,run_id,evaluations,fitness
SingleObjective,2200,25,30000,173.10000000000008
SingleObjective,2200,25,50000,173.10000000000008
SingleObjective,2200,25,70000,173.59
SingleObjective,2200,25,100000,173.59
SingleObjective,2200,26,100,-1943.0
SingleObjective,2200,26,200,-1843.0
SingleObjective,2200,26,500,-1543.0
SingleObjective,2200,26,1000,-1043.0
SingleObjective,2200,26,2000,-43.0
SingleObjective,2200,26,3000,79.87
SingleObjective,2200,26,5000,79.87
SingleObjective,2200,26,7000,93.84
SingleObjective,2200,26,10000,94.56
SingleObjective,2200,26,20000,98.76999999999997
SingleObjective,2200,26,30000,98.76999999999997
SingleObjective,2200,26,50000,101.54000000000002
SingleObjective,2200,26,70000,114.23999999999998
SingleObjective,2200,26,100000,114.23999999999998
SingleObjective,2200,27,100,-1935.0
SingleObjective,2200,27,200,-1877.0
SingleObjective,2200,27,500,-1577.0
SingleObjective,2200,27,1000,-1077.0
SingleObjective,2200,27,2000,-77.0
SingleObjective,2200,27,3000,83.96000000000002
SingleObjective,2200,27,5000,83.96000000000002
SingleObjective,2200,27,7000,83.96000000000002
SingleObjective,2200,27,10000,87.61000000000003
SingleObjective,2200,27,20000,132.83000000000004
SingleObjective,2200,27,30000,132.83000000000004
SingleObjective,2200,27,50000,132.83000000000004
SingleObjective,2200,27,70000,132.83000000000004
SingleObjective,2200,27,100000,132.83000000000004
SingleObjective,2200,28,100,-1929.0
SingleObjective,2200,28,200,-1829.0
SingleObjective,2200,28,500,-1529.0
SingleObjective,2200,28,1000,-1029.0
SingleObjective,2200,28,2000,-29.0
SingleObjective,2200,28,3000,75.23000000000002
SingleObjective,2200,28,5000,82.20999999999997
SingleObjective,2200,28,7000,93.99000000000001
SingleObjective,2200,28,10000,93.99000000000001
SingleObjective,2200,28,20000,239.32999999999996
SingleObjective,2200,28,30000,239.32999999999996
SingleObjective,2200,28,50000,239.32999999999996
SingleObjective,2200,28,70000,249.00000000000006
SingleObjective,2200,28,100000,249.00000000000006
SingleObjective,2200,29,100,-1944.0
SingleObjective,2200,29,200,-1844.0
SingleObjective,2200,29,500,-1544.0
SingleObjective,2200,29,1000,-1044.0
SingleObjective,2200,29,2000,-44.0
SingleObjective,2200,29,3000,80.82999999999997
SingleObjective,2200,29,5000,92.51000000000003
SingleObjective,2200,29,7000,92.51000000000003
SingleObjective,2200,29,10000,92.51000000000003
SingleObjective,2200,29,20000,94.94000000000001
SingleObjective,2200,29,30000,94.94000000000001
SingleObjective,2200,29,50000,117.01
SingleObjective,2200,29,70000,117.01
SingleObjective,2200,29,100000,117.01
